review,sentiment
"Following the World War II Japanese attack on U.S. forces at Pearl Harbor, ""The Eastside Kids"": Leo Gorcey (as Muggs), Bobby Jordan (as Danny Connors), Huntz Hall (as Glimpy), David Gorcey (as Peewee), Ernest Morrison (as Scruno), and Bobby Stone (as Skinny) want to serve their country. But, both the U.S. Army and Navy reject them as too young. Still wanting to ""knock off about a million Japs"", the ""boys"" attack an Asian clerk, who turns out to be Chinese. The unfortunate incident does, however, lead the gang to help uncover some really nasty Japanese and German people.<br /><br />If ""too young"" is defined as ""under twenty-one"", only Mr. Jordan and Mr. Stone would be rejected for military service. But, it's possible recruiters were turned off by the office manners displayed by Mr. Gorcey and Mr. Hall. ""Let's Get Tough!"" was made during what the script accurately describes as ""open season on Japs"" - for this and other reasons, it hasn't aged well. It's a wasted effort, but the regulars performs ably, with Tom Brown moving the storyline along, as Jordan's spy brother.<br /><br />*** Let's Get Tough! (5/29/42) Wallace Fox ~ Leo Gorcey, Bobby Jordan, Tom Brown",0
"An interesting concept turned into carnage...<br /><br />My first seeing feature from Geoffrey Wright (Romper Stomper), When i first took interest in it, it seemed at the time an interesting concept...<br /><br />Shakespere + Aussie Film + Gothic setting + Melbourne Gangland<br /><br />A very odd mixed that turned into a disastrous piece of Aussie cinema that gives my country a bad name...<br /><br />Pros: -Interesting concept<br /><br />Cons: -Waste of a good cast -Stuffed and stupid plot -Crooked camera angles -Not much variety of locations -Crap use of Shakespearian diologue<br /><br />Overall: Australia's worst attempt of a Shakespere film, Stick to Baz Lurhman...or Romper Stomper (WARNING: That film is dangerous)",0
"I once lived in the u.p and let me tell you what. I didn't have the foggyest idea what the heck this ""bear walk "" is. I never heard of it the whole 10 years I was up there. It was really funny in the beginning but went down hill quickly.",0
"Jackie Chan name is synonomus to stunts. This movie never let you down.The opening best chase scene and last roll down scene from the pole is so risky than one wonder ,if he knows the meaning of fear.This movie comes very close to Jackie's best which is PROJECT A.But the main difference being that PROJECT A contains three stars where as in this movie Jackie carries the film entirely on his shoulders.This is perhaps the main reason that this movie made jackie an biggest martial arts star followed by Bruce Lee.The film has nice comic touches too. What makes this film work is Jakie's ability to show his venerable side which his in contract to the typical martial arts action hero.This movie was followed by a sequel which was good but was quite tame in comparison to its predecessor.",1
"Do the following: Get a copy of this movie and a friend. Wager the friend $10 that they can't sit through this entire movie. They cannot divert their gaze or be distracted by anything. Now watch your friend. Win or lose, you get $10 of entertainment.<br /><br />It angers me to no end when people see a movie and are quick to give it 1 out of 10, or sum up their thoughts with ""it sucked"". (And when asked ""Why?"", they respond, ""Just because."" Arrgh.) That is why this movie exists. It's sole purpose is for me to say, ""There! THIS is a horrible movie! THAT is 1 out of 10!"".<br /><br />This movie is absolutely appalling.<br /><br />While the recent trend of movie parodies has forced them to become increasingly formulaic, this movie falls short in every single aspect. It's not funny. It's not entertaining. And for some of the parodies, it's completely inaccurate! Horrible acting. Unfunny dialogue. A witless story. Terrible ""special effects"". One INANE gag after another. And to make matters even worse, there isn't even gratuitous nudity to somehow make it even fleetingly worthwhile.<br /><br />This movie leaps past idiotic, stumbles over stupid, and lands face first on moronic. Even I, who loves a good ""check your brain at the door"" movie, found myself physically agitated watching this. This movie isn't even ""Hard Ticket To Hawaii"" so-terrible-it's-good bad... IT'S JUST BAD.<br /><br />NOTE: I actually challenged a friend to watch this as described above. Not only couldn't he make it all the way through, but he had a headache and needed a couple minutes afterward because he felt a little ill. True story.<br /><br />I could not accentuate this rating any more... a resounding 1 out of 10!",0
"I don't know why this conduct was ever tolerated in the movie business! This movie (short) is gross (to say the least)! It is a bunch of 5-7 year old children wearing diapers with big bobby pins, acting like adults (and too much so!). However, it is interesting because it is a good example of how ""the good old days"" may not have been so good after all! (Thank GOD we have laws against this kind of material now!)<br /><br />{This is one short from the ""Shirley Temple Festival""}",0
"Black guy becomes rich white guy, and rich white guy seems to embrace hip-hop culture, and most of the ""funny"" moments of this film play off of this. The problem I have is that it doesn't work and almost never works.<br /><br />OK, so no one would expect Lance to grab a body like that and suddenly start acting like Charles Wellington. That would be too much to ask. I'll grant that. But at the same time, it goes too far the other direction. I'm supposed to imagine a rich white guy singing rap and completely upending things, playing like he's a bastion of hip-hop culture, and people just *accept* him? And what about Sontee, who falls in love with him *as a rich white guy*, even though she doesn't care about his money or power? This is so completely unbelievable it's not even funny.<br /><br />I just couldn't suspend disbelief and I couldn't finish the movie. I added one extra star because it did make me laugh, even hard, a couple of times. But I just couldn't get get past the whole ""white guy doing hip hop"" thing that has never been well done in any movie I've ever seen that tries it. This was no exception.",0
"Here's yet another film from the 80's that most people just don't know exists. This slow, picturesque (the loving shots of the Montana landscapes are breathtaking and reminded me of Costner's recent ""Open Range"", which also starred Robert Duval), and emotionally satisfying film is the perfect type of movie to watch late one night when you can't sleep or on a listless Sunday afternoon. Those in the right mood will be treated to a finely detailed and intimate look at the grief of one family and how they come back together after the youngest son accidentally shoots and kills the eldest son while hunting. The performances are all top notch and quietly nuanced. Glenn Close, Robert Duval, and Wilford Brimley are pitch perfect in their portrayals, as are all the supporting players and young actors. I especially liked how director Cain (who unfortunately hasn't directed anything of note since this except the first ""Young Guns"") gives us quiet little glimpses into everyone's personal grief. We don't just see how the death effects the younger brother or the parents, but also the confused middle sister, the wayward uncle, his crazy wife, and the dead teenager's girlfriend. What we essentially get here is the rural Mid-Western answer to ""Ordinary People."" There's also shades of David Lynch's ""The Straight Story"" in some of the stoic downhome Mid-West morality of the folks depicted here and also in the lovingly haunting shots of the farmland they inhabit. This is one of the better and more realistic ""tear-jerkers"" of the era, and a nice little find for you quality movie hunters out there.",1
"For those of you unfamiliar with Jimmy Stewart, this is one of his ""lesser"" films from later in his career. And, while it isn't a great film compared to many of his other pictures, it isn't bad and is a decent time-passer--but not much more.<br /><br />Kim Novak is a witch in New York City and for some inexplicable reason, she decides to cast a spell on poor Jimmy to make him fall in love with her. Over time, the cold and detached Ms. Novak also begins to fall in love with Stewart--and apparently in the witch's rule book, this is a definite NO, NO!! <br /><br />The film is odd in its sensibilities about the witches. They are neither the baby-sacrificing nor the all-powerful variety. Most of their magic is pretty limited and pointless (such as Jack Lemmon using his powers to turn off street lamps). And, very oddly, the witches all seem to be bohemians who hang out in hip bars where you might find people wearing berets and listening to crappy jazz. Considering what I think of jazz, it must really stink to be a witch in this movie's world!<br /><br />Anyway, the film is pretty romantic and mildly comedic, but not something I would rush out to watch. The acting is pretty good, but the script doesn't offer enough payoff to make this an exceptional film--in fact, I almost scored the film a 6--it was really close.",1
"When you compare what Brian De Palma was doing in the 80's to what passes for entertainment today, his films keep looking better and better. ""Dressed To Kill, ""Blow Out"", ""Body Double"", ""Scarface"" and ""Carlito's Way"" are all superb works of a cinematic craftsman at the peak of his powers. The guy had a long run of better than average films. This is pure Hitchcock with an 80's dash of lurid perversion, an affectionately told tale of lust and murder with plenty of twists, huge helpings of style, a stunning Pino Donaggio score, and a trashy, giallo-inspired plot. De Palma's love of complex camera-work and luscious, blood-smudged visuals helps overcome the logical holes while the terrific performances of Dennis Franz, Keith Gordon (a good director in his own right), Nancy Allen (De Palma's wife at the time) and Michael Caine make every scene special. Let the virtuoso take you on a surreal, scary, erotically charged odyssey and you'll enjoy every frame of ""Dressed To Kill"".",1
"After seeing the 1996 remake, I thought it was the funniest way to see Cruella De Vil getting her punishment for torturing animals just for their skin. The whole movie was quite funny, and on my view, better than the animated one. But there was actually no need for a second one. First of all, if Cruela is returning, don't cure her and make her insane again. Just make her break away from jail and that's a rap. I thought it was not very funny. It's supposed to have only one original puppy returning. I'd expected that it should be Lucky, since he was the most appealing, and besides, having Roger and Anita back too. However, they decided to have a complete recasting and adding not really one hundred, not even one hundred and two, but only THREE puppies, and a parrot that thinks he's a dog (clever). Gerard Depardieu's part was pointless. At the end, Cruella suffers way too much, way too humiliating and way too exaggerated to be true. She gets baked inside a giant cake. That was a desperate attempt of physical humor, trying to imitate the same effect from the first one. That just didn't work. It was too much over the top, and not too funny. I actually felt sorry about Cruella.",0
"Do not be mistaken, this is neither a horror, nor really a film. I firmly advise against watching this 82 minute failure; the only reason it merited a star was the presence of Chris Pine.<br /><br />Nothing happens. You wait patiently in the hope that there may be a flicker of a twist, a hint of surprise, a plot to emerge - but no.<br /><br />The characters take erratic turns of pace in their actions and yet don't have the time to develop - thanks to the thrifty editors and frankly ashamed writers - before returning to an idyllic and playful (bring on the teen rock montage) state. The only thing that could have made it worse would be adding the perishable token ethnic 'companion'.<br /><br />Their encounters with obstacles (be they human or physical) are brief, confusing and entirely pointless.<br /><br />Chris Pine fights to keep himself above the surface whilst being drowned by a misery of a lightweight cast. Lou Taylor Pucci couldn't be dryer if he spent the summer with Keanu Reaves combing the Navada desert.<br /><br />Watch 'The Road', watch '28 days Later', watch day time TV...anything but this; I implore you. Suffer the boredom, unlike you may be led to believe in the film, this film is no cure.",0
